"","Case","Scen_8_1_a","Scen_15_1_a","Scen_38_1_a","Scen_56_1_a","Scen_79_1_a","Scen_8_3_a","Scen_15_3_a","Scen_38_3_a","Scen_56_3_a","Scen_79_3_a","Scen_8_5_a","Scen_15_5_a","Scen_38_5_a","Scen_56_5_a","Scen_79_5_a","Cases_continuous"
"1078","107",0.673,0.871,0.994,1,1,0.101,0.337,0.876,0.981,0.998,0.005,0.056,0.558,0.868,0.984,107
"1079","107",0.679,0.862,0.998,0.998,1,0.093,0.32,0.887,0.982,1,0.003,0.032,0.571,0.869,0.986,107
"1080","107",0.66,0.885,0.991,1,1,0.092,0.322,0.883,0.986,0.998,0.005,0.055,0.585,0.896,0.983,107
"1081","108",0.679,0.867,0.995,1,1,0.107,0.319,0.882,0.985,0.998,0.006,0.061,0.583,0.872,0.987,108
"1082","108",0.672,0.86,0.999,0.999,1,0.107,0.345,0.89,0.975,0.999,0.003,0.062,0.603,0.885,0.987,108
"1083","108",0.677,0.867,0.995,1,1,0.115,0.298,0.893,0.991,0.999,0.004,0.05,0.563,0.874,0.983,108
"1084","108",0.631,0.88,0.995,1,1,0.077,0.309,0.906,0.989,0.999,0.005,0.05,0.57,0.891,0.993,108
"1085","108",0.628,0.87,0.997,0.999,1,0.1,0.322,0.89,0.984,0.999,0.008,0.059,0.565,0.874,0.99,108
"1086","108",0.635,0.861,0.998,1,1,0.115,0.315,0.886,0.986,1,0.005,0.045,0.56,0.875,0.987,108
"1087","108",0.661,0.88,0.997,1,1,0.088,0.337,0.902,0.979,0.999,0.004,0.054,0.567,0.88,0.981,108
"1088","108",0.649,0.875,0.993,1,1,0.08,0.336,0.889,0.99,1,0.004,0.054,0.578,0.896,0.988,108
"1089","108",0.628,0.869,0.996,1,1,0.095,0.329,0.884,0.983,0.999,0.004,0.062,0.618,0.892,0.986,108
"1090","108",0.677,0.891,0.996,1,1,0.096,0.335,0.898,0.98,0.999,0.005,0.048,0.58,0.887,0.986,108
"1091","109",0.678,0.881,0.999,1,1,0.096,0.349,0.885,0.987,1,0.004,0.043,0.594,0.885,0.986,109
"1092","109",0.659,0.882,0.992,1,1,0.11,0.324,0.9,0.988,0.999,0.005,0.06,0.57,0.885,0.988,109
"1093","109",0.635,0.883,0.993,1,1,0.101,0.334,0.903,0.987,1,0.005,0.056,0.611,0.888,0.981,109
"1094","109",0.688,0.872,0.996,1,1,0.083,0.346,0.895,0.983,0.998,0.002,0.046,0.574,0.893,0.985,109
"1095","109",0.64,0.867,0.997,1,1,0.108,0.36,0.89,0.982,0.999,0.004,0.063,0.598,0.887,0.987,109
"1096","109",0.698,0.887,0.997,1,1,0.092,0.344,0.887,0.99,1,0.004,0.057,0.602,0.886,0.989,109
"1097","109",0.659,0.895,0.994,1,1,0.091,0.327,0.901,0.986,1,0.007,0.067,0.587,0.889,0.991,109
"1098","109",0.671,0.89,0.994,1,1,0.109,0.345,0.898,0.984,0.997,0.004,0.044,0.619,0.88,0.988,109
"1099","109",0.649,0.863,0.994,1,1,0.117,0.331,0.897,0.987,0.998,0.005,0.066,0.591,0.899,0.988,109
"1100","109",0.642,0.851,0.991,0.998,1,0.117,0.327,0.893,0.978,0.999,0.004,0.044,0.609,0.9,0.994,109
"1101","110",0.666,0.867,0.991,1,1,0.1,0.33,0.92,0.985,0.998,0.002,0.07,0.584,0.882,0.989,110
"1102","110",0.667,0.895,0.993,0.999,1,0.105,0.369,0.923,0.985,0.996,0.002,0.06,0.605,0.899,0.987,110
"1103","110",0.661,0.86,0.997,0.999,1,0.083,0.345,0.896,0.988,1,0.007,0.056,0.607,0.885,0.986,110
"1104","110",0.686,0.881,0.997,1,1,0.109,0.336,0.898,0.983,0.999,0.005,0.061,0.615,0.905,0.991,110
"1105","110",0.685,0.864,0.998,1,1,0.101,0.351,0.9,0.989,0.998,0.005,0.057,0.591,0.892,0.99,110
"1106","110",0.652,0.871,0.993,1,1,0.097,0.338,0.897,0.989,0.999,0.003,0.055,0.585,0.876,0.977,110
"1107","110",0.642,0.866,0.995,1,1,0.105,0.338,0.883,0.99,1,0.008,0.045,0.602,0.887,0.988,110
"1108","110",0.666,0.878,0.997,1,1,0.111,0.334,0.902,0.989,1,0.003,0.056,0.601,0.888,0.991,110
"1109","110",0.668,0.875,0.994,1,1,0.093,0.356,0.891,0.982,1,0.008,0.053,0.591,0.887,0.988,110
"1110","110",0.661,0.857,0.998,1,1,0.109,0.35,0.89,0.983,0.999,0.004,0.061,0.62,0.885,0.985,110
"1111","111",0.688,0.873,0.996,0.999,1,0.109,0.343,0.912,0.993,0.999,0.004,0.07,0.609,0.88,0.987,111
"1112","111",0.676,0.888,0.996,0.999,1,0.098,0.357,0.903,0.985,0.998,0.006,0.061,0.637,0.905,0.988,111
"1113","111",0.667,0.869,0.997,1,1,0.087,0.365,0.917,0.992,1,0.002,0.052,0.632,0.902,0.991,111
"1114","111",0.667,0.886,0.992,0.999,1,0.102,0.338,0.897,0.988,1,0.003,0.059,0.639,0.893,0.986,111
"1115","111",0.66,0.895,0.993,0.999,1,0.098,0.347,0.892,0.984,0.998,0.009,0.058,0.598,0.893,0.981,111
"1116","111",0.665,0.871,0.998,1,1,0.095,0.325,0.899,0.989,1,0,0.068,0.608,0.879,0.988,111
"1117","111",0.671,0.893,0.997,1,1,0.101,0.332,0.918,0.987,1,0.007,0.066,0.593,0.893,0.984,111
"1118","111",0.699,0.867,0.992,1,1,0.105,0.337,0.913,0.982,1,0.002,0.055,0.614,0.89,0.989,111
"1119","111",0.686,0.876,0.999,0.999,1,0.11,0.377,0.888,0.979,0.998,0.004,0.06,0.597,0.893,0.989,111
"1120","111",0.679,0.879,0.996,1,1,0.109,0.346,0.903,0.989,0.999,0.004,0.059,0.602,0.892,0.99,111
"1121","112",0.683,0.893,0.996,1,1,0.106,0.354,0.908,0.988,0.998,0.003,0.061,0.629,0.889,0.986,112
"1122","112",0.67,0.889,0.998,1,1,0.104,0.343,0.907,0.983,0.999,0.005,0.055,0.623,0.896,0.99,112
"1123","112",0.675,0.882,0.995,1,1,0.097,0.354,0.911,0.987,0.999,0.007,0.051,0.605,0.902,0.992,112
"1124","112",0.669,0.867,0.996,0.998,1,0.106,0.334,0.916,0.991,0.999,0.01,0.052,0.62,0.89,0.98,112
"1125","112",0.669,0.877,0.996,1,1,0.105,0.326,0.888,0.986,1,0.008,0.067,0.619,0.893,0.99,112
"1126","112",0.687,0.889,0.993,0.999,1,0.087,0.341,0.906,0.979,1,0.003,0.055,0.634,0.883,0.987,112
"1127","112",0.672,0.885,0.997,1,1,0.104,0.326,0.915,0.989,1,0.004,0.06,0.659,0.891,0.99,112
"1128","112",0.696,0.87,0.994,1,1,0.094,0.363,0.92,0.992,0.999,0.008,0.064,0.632,0.892,0.994,112
"1129","112",0.68,0.872,0.994,1,1,0.104,0.347,0.902,0.987,1,0.006,0.066,0.621,0.889,0.989,112
"1130","112",0.658,0.857,0.996,1,1,0.096,0.337,0.898,0.986,0.999,0.009,0.078,0.6,0.907,0.99,112
"1131","113",0.656,0.89,0.997,1,1,0.117,0.38,0.899,0.989,1,0.004,0.067,0.602,0.919,0.993,113
"1132","113",0.681,0.881,0.999,1,1,0.105,0.354,0.904,0.989,0.999,0.007,0.066,0.616,0.919,0.989,113
"1133","113",0.676,0.891,0.995,1,1,0.105,0.356,0.908,0.985,1,0.004,0.059,0.616,0.897,0.984,113
"1134","113",0.687,0.878,0.998,1,1,0.097,0.365,0.914,0.986,0.997,0.009,0.052,0.629,0.901,0.993,113
"1135","113",0.681,0.886,0.993,1,1,0.11,0.345,0.896,0.984,0.998,0.003,0.068,0.624,0.903,0.988,113
"1136","113",0.675,0.878,0.996,0.999,1,0.111,0.356,0.914,0.99,1,0.005,0.059,0.611,0.914,0.991,113
"1137","113",0.672,0.89,0.995,0.999,1,0.103,0.351,0.904,0.986,0.998,0.005,0.062,0.6,0.894,0.991,113
"1138","113",0.661,0.876,0.996,0.999,1,0.115,0.333,0.904,0.993,1,0.008,0.07,0.616,0.906,0.993,113
"1139","113",0.698,0.886,0.994,1,1,0.104,0.345,0.912,0.994,0.999,0.006,0.049,0.619,0.896,0.987,113
"1140","113",0.68,0.877,0.995,0.999,1,0.106,0.358,0.918,0.987,0.999,0.011,0.074,0.643,0.895,0.987,113
"1141","114",0.661,0.893,0.997,1,1,0.116,0.35,0.919,0.988,0.999,0.006,0.082,0.629,0.91,0.987,114
"1142","114",0.663,0.894,0.995,1,1,0.088,0.366,0.914,0.988,1,0.01,0.068,0.658,0.915,0.986,114
"1143","114",0.664,0.877,0.997,1,1,0.104,0.36,0.91,0.98,0.999,0.008,0.058,0.604,0.907,0.989,114
"1144","114",0.686,0.894,0.996,1,1,0.11,0.354,0.908,0.993,0.999,0.007,0.065,0.611,0.898,0.989,114
"1145","114",0.688,0.882,0.996,1,1,0.098,0.372,0.918,0.988,1,0.008,0.057,0.636,0.91,0.993,114
"1146","114",0.693,0.893,0.995,1,1,0.125,0.339,0.91,0.989,1,0.005,0.065,0.627,0.907,0.989,114
"1147","114",0.681,0.885,0.997,1,1,0.099,0.374,0.92,0.988,1,0.009,0.073,0.649,0.899,0.991,114
"1148","114",0.685,0.866,0.997,1,1,0.095,0.353,0.91,0.988,0.999,0.005,0.063,0.659,0.916,0.992,114
"1149","114",0.654,0.896,0.996,1,1,0.095,0.389,0.901,0.99,1,0.005,0.074,0.65,0.893,0.994,114
"1150","114",0.673,0.895,0.997,1,1,0.109,0.346,0.907,0.99,0.999,0.004,0.079,0.608,0.91,0.989,114
"1151","115",0.687,0.873,0.997,1,1,0.114,0.381,0.929,0.989,1,0.005,0.069,0.641,0.922,0.989,115
"1152","115",0.7,0.891,0.996,1,1,0.114,0.364,0.94,0.988,1,0.004,0.071,0.606,0.922,0.993,115
"1153","115",0.686,0.899,0.995,1,1,0.098,0.366,0.919,0.989,1,0.004,0.07,0.648,0.918,0.99,115
"1154","115",0.66,0.897,0.996,1,1,0.104,0.364,0.917,0.985,1,0.007,0.07,0.637,0.911,0.987,115
"1155","115",0.683,0.886,0.998,1,1,0.104,0.378,0.901,0.987,0.999,0.002,0.054,0.66,0.899,0.989,115
"1156","115",0.704,0.898,0.999,1,1,0.114,0.351,0.907,0.987,0.999,0.009,0.066,0.627,0.898,0.985,115
"1157","115",0.67,0.88,0.997,1,1,0.095,0.376,0.93,0.992,0.998,0.006,0.069,0.643,0.896,0.992,115
"1158","115",0.689,0.886,0.993,1,1,0.132,0.367,0.916,0.987,0.999,0.008,0.067,0.618,0.914,0.993,115
"1159","115",0.692,0.88,0.994,1,1,0.123,0.356,0.92,0.984,0.999,0.016,0.068,0.644,0.918,0.994,115
"1160","115",0.695,0.88,0.997,1,1,0.096,0.329,0.923,0.994,1,0.007,0.068,0.637,0.916,0.996,115
"1161","116",0.682,0.894,0.996,0.999,1,0.106,0.386,0.927,0.989,1,0.006,0.064,0.654,0.914,0.988,116
"1162","116",0.703,0.907,0.998,1,1,0.101,0.36,0.888,0.991,0.999,0.008,0.068,0.64,0.91,0.993,116
"1163","116",0.684,0.876,0.995,1,1,0.123,0.352,0.914,0.994,0.999,0.005,0.079,0.637,0.92,0.996,116
"1164","116",0.691,0.894,0.995,1,1,0.104,0.375,0.923,0.984,1,0.004,0.065,0.649,0.901,0.998,116
"1165","116",0.672,0.891,0.998,1,1,0.108,0.383,0.923,0.989,0.999,0.007,0.076,0.639,0.921,0.993,116
"1166","116",0.707,0.893,0.994,1,1,0.104,0.348,0.9,0.991,0.999,0.005,0.06,0.612,0.927,0.993,116
"1167","116",0.704,0.902,0.997,1,1,0.126,0.381,0.935,0.986,1,0.004,0.078,0.646,0.919,0.993,116
"1168","116",0.703,0.903,0.996,0.999,1,0.106,0.341,0.9,0.988,0.999,0.005,0.072,0.637,0.906,0.994,116
"1169","116",0.685,0.873,0.996,1,1,0.119,0.359,0.922,0.993,0.999,0.003,0.058,0.636,0.915,0.995,116
"1170","116",0.683,0.882,0.997,1,1,0.105,0.359,0.916,0.991,1,0.01,0.071,0.633,0.92,0.993,116
"1171","117",0.672,0.888,0.998,1,1,0.123,0.384,0.907,0.989,1,0.005,0.07,0.642,0.908,0.992,117
"1172","117",0.68,0.87,0.993,0.999,1,0.106,0.377,0.918,0.988,0.999,0.007,0.065,0.642,0.93,0.994,117
"1173","117",0.67,0.885,0.996,0.999,1,0.111,0.351,0.921,0.987,1,0.004,0.08,0.652,0.912,0.99,117
"1174","117",0.681,0.893,0.997,1,1,0.123,0.38,0.92,0.986,0.999,0.007,0.053,0.633,0.93,0.992,117
"1175","117",0.681,0.878,0.999,1,1,0.113,0.344,0.91,0.987,1,0.006,0.067,0.659,0.919,0.994,117
"1176","117",0.709,0.89,0.997,1,1,0.114,0.382,0.924,0.989,0.998,0.007,0.069,0.656,0.93,0.997,117
"1177","117",0.689,0.903,0.999,1,1,0.11,0.394,0.911,0.994,0.999,0.008,0.071,0.648,0.921,0.994,117
"1178","117",0.704,0.882,0.996,1,1,0.108,0.383,0.923,0.992,0.999,0.003,0.078,0.682,0.932,0.984,117
"1179","117",0.664,0.906,1,1,1,0.133,0.377,0.909,0.99,1,0.005,0.056,0.631,0.91,0.988,117
"1180","117",0.674,0.88,0.993,1,1,0.096,0.378,0.903,0.988,0.999,0.007,0.077,0.675,0.931,0.996,117
"1181","118",0.666,0.885,0.997,1,1,0.114,0.384,0.906,0.993,1,0.013,0.068,0.679,0.928,0.99,118
"1182","118",0.698,0.885,0.996,1,1,0.118,0.369,0.918,0.995,0.999,0.011,0.079,0.696,0.92,0.998,118
"1183","118",0.723,0.897,0.996,1,1,0.109,0.373,0.92,0.991,1,0.005,0.068,0.673,0.936,0.993,118
"1184","118",0.689,0.885,0.997,0.999,1,0.139,0.375,0.922,0.992,1,0.01,0.077,0.686,0.926,0.99,118
"1185","118",0.71,0.893,0.999,1,1,0.105,0.374,0.937,0.99,0.999,0.007,0.073,0.661,0.914,0.99,118
"1186","118",0.713,0.88,0.999,1,1,0.131,0.41,0.919,0.991,1,0.007,0.074,0.661,0.913,0.994,118
"1187","118",0.684,0.896,0.998,1,1,0.115,0.399,0.91,0.99,0.998,0.008,0.076,0.688,0.918,0.989,118
"1188","118",0.704,0.898,0.999,1,1,0.106,0.374,0.918,0.988,0.999,0.005,0.07,0.693,0.932,0.992,118
"1189","118",0.724,0.901,0.996,1,1,0.096,0.406,0.921,0.992,0.999,0.008,0.066,0.67,0.923,0.992,118
"1190","118",0.722,0.892,0.997,0.999,1,0.117,0.39,0.926,0.99,0.999,0.01,0.064,0.682,0.92,0.994,118
"1191","119",0.72,0.905,0.995,0.999,1,0.138,0.394,0.941,0.99,1,0.006,0.073,0.69,0.922,0.993,119
"1192","119",0.688,0.898,0.991,1,1,0.127,0.386,0.931,0.989,0.999,0.005,0.078,0.636,0.929,0.995,119
"1193","119",0.675,0.883,0.998,1,1,0.129,0.39,0.936,0.996,1,0.005,0.074,0.67,0.936,0.994,119
"1194","119",0.714,0.912,0.996,1,1,0.089,0.393,0.906,0.994,1,0.009,0.072,0.652,0.932,0.995,119
"1195","119",0.693,0.894,0.997,1,1,0.134,0.354,0.927,0.993,0.999,0.006,0.086,0.655,0.917,0.994,119
"1196","119",0.704,0.886,0.993,0.999,1,0.102,0.375,0.947,0.99,1,0.01,0.083,0.712,0.91,0.995,119
"1197","119",0.698,0.896,0.998,1,1,0.114,0.396,0.923,0.989,1,0.007,0.063,0.678,0.921,0.997,119
"1198","119",0.684,0.897,0.994,1,1,0.131,0.367,0.927,0.995,1,0.008,0.072,0.651,0.908,0.988,119
"1199","119",0.687,0.898,0.998,1,1,0.123,0.385,0.936,0.992,1,0.007,0.071,0.67,0.929,0.993,119
"1200","119",0.689,0.889,0.998,1,1,0.106,0.391,0.932,0.989,0.998,0.004,0.063,0.671,0.919,0.991,119
"1201","120",0.658,0.888,0.996,1,1,0.122,0.381,0.928,0.989,0.999,0.007,0.089,0.683,0.94,0.995,120
"1202","120",0.698,0.912,0.996,1,1,0.124,0.394,0.929,0.994,1,0.008,0.099,0.672,0.921,0.991,120
"1203","120",0.709,0.916,0.995,1,1,0.111,0.393,0.926,0.988,0.999,0.003,0.081,0.639,0.919,0.996,120
"1204","120",0.707,0.899,0.997,1,1,0.12,0.379,0.946,0.994,1,0.008,0.081,0.702,0.926,0.993,120
"1205","120",0.715,0.896,0.999,1,1,0.102,0.37,0.932,0.988,0.999,0.005,0.082,0.69,0.927,0.994,120
"1206","120",0.71,0.902,0.995,1,1,0.127,0.378,0.932,0.99,1,0.01,0.073,0.675,0.929,0.994,120
"1207","120",0.687,0.902,0.998,1,1,0.138,0.4,0.923,0.991,1,0.007,0.072,0.66,0.945,0.998,120
"1208","120",0.687,0.881,1,1,1,0.146,0.411,0.907,0.99,0.998,0.005,0.071,0.683,0.926,0.995,120
"1209","120",0.69,0.886,0.999,1,1,0.117,0.378,0.913,0.994,0.999,0.007,0.101,0.691,0.926,0.998,120
"1210","120",0.689,0.888,0.998,1,1,0.106,0.384,0.921,0.991,1,0.007,0.07,0.667,0.929,0.994,120
"1211","121",0.704,0.915,0.998,1,1,0.126,0.394,0.934,0.989,1,0.01,0.066,0.678,0.937,0.995,121
"1212","121",0.723,0.903,0.997,1,1,0.114,0.403,0.923,0.99,1,0.009,0.088,0.681,0.919,0.995,121
"1213","121",0.702,0.898,1,0.998,1,0.113,0.4,0.906,0.991,1,0.008,0.077,0.699,0.925,0.993,121
"1214","121",0.692,0.896,0.996,1,1,0.119,0.409,0.934,0.994,1,0.007,0.08,0.708,0.918,0.996,121
"1215","121",0.741,0.91,0.998,1,1,0.124,0.38,0.922,0.99,1,0.005,0.059,0.704,0.926,0.996,121
"1216","121",0.703,0.89,0.997,1,1,0.119,0.377,0.942,0.994,1,0.005,0.066,0.681,0.942,0.994,121
"1217","121",0.721,0.878,0.997,1,1,0.117,0.401,0.946,0.991,1,0.01,0.096,0.696,0.925,0.996,121
"1218","121",0.681,0.892,0.997,1,1,0.118,0.389,0.929,0.995,1,0.005,0.078,0.7,0.934,0.993,121
"1219","121",0.723,0.9,0.997,1,1,0.129,0.392,0.926,0.995,1,0.008,0.068,0.7,0.928,0.993,121
"1220","121",0.712,0.901,0.997,0.999,1,0.117,0.397,0.94,0.994,1,0.006,0.096,0.661,0.925,0.993,121
"1221","122",0.689,0.898,0.999,1,1,0.133,0.403,0.925,0.991,0.999,0.008,0.08,0.682,0.937,0.995,122
"1222","122",0.694,0.889,0.995,1,1,0.129,0.396,0.932,0.994,0.999,0.003,0.068,0.707,0.935,0.992,122
"1223","122",0.723,0.908,0.998,0.999,1,0.109,0.404,0.942,0.995,1,0.01,0.092,0.709,0.938,0.996,122
"1224","122",0.708,0.898,0.999,0.999,1,0.125,0.375,0.938,0.997,1,0.011,0.089,0.712,0.937,0.996,122
"1225","122",0.723,0.894,0.999,1,1,0.129,0.411,0.943,0.992,1,0.008,0.091,0.713,0.926,0.997,122
"1226","122",0.686,0.907,0.997,1,1,0.131,0.4,0.923,0.993,0.999,0.007,0.081,0.703,0.942,0.995,122
"1227","122",0.701,0.91,0.997,1,1,0.117,0.4,0.918,0.995,1,0.006,0.085,0.684,0.938,0.993,122
"1228","122",0.71,0.89,0.997,1,1,0.122,0.381,0.938,0.993,1,0.005,0.078,0.699,0.923,0.99,122
"1229","122",0.716,0.888,0.998,1,1,0.115,0.399,0.938,0.988,0.999,0.007,0.076,0.708,0.934,0.995,122
"1230","122",0.693,0.887,0.998,0.999,1,0.112,0.393,0.929,0.99,1,0.008,0.085,0.679,0.928,0.997,122
"1231","123",0.704,0.903,1,1,1,0.138,0.421,0.932,0.996,1,0.005,0.077,0.692,0.923,0.995,123
"1232","123",0.698,0.878,0.999,1,1,0.125,0.4,0.936,0.993,1,0.007,0.068,0.708,0.936,0.994,123
"1233","123",0.712,0.892,0.998,1,1,0.13,0.423,0.933,0.993,1,0.012,0.073,0.714,0.932,0.995,123
"1234","123",0.722,0.886,0.999,1,1,0.126,0.44,0.919,0.994,1,0.011,0.11,0.704,0.934,0.997,123
"1235","123",0.694,0.905,0.998,1,1,0.137,0.423,0.928,0.993,0.999,0.016,0.08,0.669,0.944,0.994,123
"1236","123",0.734,0.906,0.995,1,1,0.135,0.411,0.915,0.985,1,0.008,0.074,0.71,0.947,0.994,123
"1237","123",0.692,0.904,1,1,1,0.146,0.389,0.932,0.998,1,0.007,0.092,0.709,0.923,0.99,123
"1238","123",0.702,0.895,0.996,1,1,0.141,0.403,0.928,0.994,1,0.005,0.088,0.725,0.931,0.997,123
"1239","123",0.7,0.907,0.997,1,1,0.127,0.392,0.934,0.995,0.999,0.012,0.097,0.684,0.949,0.996,123
"1240","123",0.725,0.891,0.999,1,1,0.135,0.413,0.943,0.989,1,0.009,0.103,0.691,0.939,0.995,123
"1241","124",0.71,0.893,0.999,1,1,0.128,0.412,0.94,0.992,0.999,0.009,0.095,0.707,0.944,0.992,124
"1242","124",0.728,0.914,0.996,0.999,1,0.14,0.401,0.938,0.994,1,0.003,0.085,0.727,0.942,0.996,124
"1243","124",0.728,0.895,1,1,1,0.11,0.408,0.933,0.992,1,0.004,0.087,0.708,0.934,0.997,124
"1244","124",0.742,0.902,0.998,1,1,0.116,0.414,0.935,0.992,1,0.009,0.081,0.745,0.942,0.992,124
"1245","124",0.709,0.896,0.998,1,1,0.114,0.421,0.94,0.993,1,0.007,0.071,0.712,0.952,0.998,124
"1246","124",0.7,0.906,0.997,1,1,0.12,0.421,0.936,0.998,0.998,0.007,0.086,0.714,0.953,0.999,124
"1247","124",0.722,0.902,0.999,1,1,0.123,0.412,0.942,0.995,1,0.004,0.082,0.741,0.94,0.998,124
"1248","124",0.717,0.896,1,1,1,0.118,0.394,0.927,0.991,0.999,0.005,0.081,0.698,0.929,0.998,124
"1249","124",0.711,0.904,0.999,1,1,0.132,0.413,0.933,0.99,1,0.009,0.074,0.71,0.943,0.997,124
"1250","124",0.718,0.896,0.998,0.999,1,0.129,0.422,0.942,0.995,0.998,0.006,0.102,0.708,0.944,0.996,124
"1251","125",0.706,0.914,0.994,0.999,1,0.131,0.428,0.933,0.993,0.999,0.011,0.088,0.699,0.944,0.997,125
"1252","125",0.725,0.907,0.997,1,1,0.131,0.426,0.942,0.987,0.999,0.006,0.096,0.712,0.93,0.994,125
"1253","125",0.71,0.916,0.996,1,1,0.118,0.423,0.926,0.992,1,0.009,0.088,0.717,0.939,0.995,125
"1254","125",0.729,0.904,1,1,1,0.117,0.422,0.941,0.994,1,0.008,0.105,0.731,0.93,0.995,125
"1255","125",0.723,0.913,0.997,1,1,0.141,0.399,0.941,0.997,1,0.007,0.084,0.719,0.959,0.999,125
"1256","125",0.733,0.89,0.999,1,1,0.127,0.407,0.948,0.992,1,0.008,0.085,0.697,0.941,0.997,125
"1257","125",0.73,0.908,0.997,1,1,0.114,0.44,0.94,0.993,1,0.011,0.076,0.699,0.937,0.998,125
"1258","125",0.722,0.91,0.995,0.999,1,0.132,0.42,0.957,0.993,0.999,0.011,0.087,0.706,0.935,0.995,125
"1259","125",0.711,0.899,0.996,1,1,0.126,0.438,0.946,0.996,1,0.012,0.103,0.731,0.94,0.997,125
"1260","125",0.722,0.91,0.998,1,1,0.129,0.412,0.942,0.99,0.999,0.007,0.092,0.716,0.936,0.997,125
"1261","126",0.715,0.909,1,1,1,0.126,0.41,0.949,0.995,1,0.012,0.107,0.713,0.949,0.995,126
"1262","126",0.731,0.892,0.997,1,1,0.127,0.418,0.935,0.994,1,0.005,0.095,0.712,0.945,0.995,126
"1263","126",0.73,0.908,0.999,1,1,0.131,0.43,0.939,0.996,1,0.006,0.086,0.734,0.949,0.997,126
"1264","126",0.72,0.906,1,1,1,0.146,0.439,0.938,0.993,1,0.014,0.075,0.737,0.946,0.998,126
"1265","126",0.694,0.895,0.998,1,1,0.136,0.437,0.954,0.993,1,0.015,0.105,0.716,0.948,0.996,126
"1266","126",0.706,0.899,0.999,1,1,0.132,0.408,0.934,0.992,1,0.01,0.094,0.719,0.943,0.993,126
"1267","126",0.728,0.906,0.994,1,1,0.134,0.417,0.955,0.996,1,0.009,0.094,0.724,0.953,0.995,126
"1268","126",0.725,0.905,0.998,1,1,0.141,0.406,0.922,0.992,1,0.009,0.098,0.736,0.951,0.996,126
"1269","126",0.711,0.918,0.998,1,1,0.119,0.431,0.945,0.994,1,0.008,0.093,0.714,0.945,0.997,126
"1270","126",0.723,0.914,1,0.999,1,0.129,0.407,0.939,0.997,1,0.01,0.089,0.707,0.955,0.999,126
"1271","127",0.703,0.911,0.997,1,1,0.135,0.4,0.936,0.99,0.999,0.006,0.088,0.728,0.943,0.996,127
"1272","127",0.734,0.911,0.996,1,1,0.129,0.437,0.951,0.996,1,0.014,0.099,0.733,0.954,0.997,127
"1273","127",0.729,0.927,0.998,1,1,0.14,0.433,0.952,0.995,1,0.015,0.11,0.737,0.942,0.994,127
"1274","127",0.719,0.912,0.999,1,1,0.151,0.413,0.95,0.997,0.999,0.016,0.095,0.746,0.936,0.993,127
"1275","127",0.729,0.913,0.999,1,1,0.14,0.398,0.944,0.993,1,0.009,0.091,0.72,0.958,0.997,127
"1276","127",0.723,0.901,0.998,1,1,0.129,0.429,0.936,0.996,1,0.011,0.088,0.731,0.949,0.997,127
"1277","127",0.734,0.914,0.999,1,1,0.147,0.406,0.945,0.996,1,0.009,0.087,0.744,0.953,0.993,127
"1278","127",0.712,0.899,0.996,1,1,0.145,0.452,0.945,0.994,1,0.008,0.079,0.719,0.95,0.997,127
"1279","127",0.725,0.899,0.999,1,1,0.122,0.452,0.938,0.991,0.999,0.014,0.088,0.736,0.952,0.993,127
"1280","127",0.727,0.917,0.995,1,1,0.129,0.42,0.947,0.993,1,0.014,0.109,0.731,0.952,0.996,127
"1281","128",0.706,0.911,0.999,1,1,0.127,0.417,0.943,0.997,0.999,0.004,0.094,0.713,0.955,0.997,128
"1282","128",0.707,0.92,0.999,1,1,0.153,0.461,0.942,0.998,1,0.01,0.093,0.735,0.951,0.998,128
"1283","128",0.706,0.899,0.997,1,1,0.149,0.431,0.956,0.997,1,0.012,0.097,0.756,0.955,0.999,128
"1284","128",0.725,0.89,0.996,1,1,0.144,0.401,0.946,0.992,1,0.011,0.1,0.74,0.947,0.993,128
"1285","128",0.731,0.918,0.999,1,1,0.139,0.425,0.951,0.992,1,0.005,0.1,0.728,0.94,0.997,128
"1286","128",0.701,0.911,1,1,1,0.134,0.44,0.954,0.993,1,0.006,0.089,0.743,0.944,0.995,128
"1287","128",0.729,0.903,0.997,1,1,0.121,0.433,0.949,0.995,0.999,0.013,0.102,0.737,0.946,0.996,128
"1288","128",0.693,0.908,0.999,0.999,1,0.14,0.413,0.946,0.993,1,0.011,0.087,0.712,0.954,0.999,128
"1289","128",0.716,0.896,0.997,1,1,0.146,0.425,0.952,0.996,1,0.009,0.094,0.739,0.957,0.996,128
"1290","128",0.736,0.912,0.998,1,1,0.143,0.439,0.948,0.997,1,0.014,0.088,0.735,0.94,0.996,128
"1291","129",0.738,0.905,0.997,0.999,1,0.138,0.45,0.959,0.993,1,0.01,0.089,0.756,0.944,0.996,129
"1292","129",0.708,0.915,0.996,1,1,0.143,0.418,0.954,0.997,1,0.011,0.099,0.757,0.955,0.998,129
"1293","129",0.725,0.928,0.998,1,1,0.156,0.43,0.939,0.998,1,0.008,0.083,0.725,0.954,1,129
"1294","129",0.714,0.924,0.999,1,1,0.148,0.434,0.941,0.998,1,0.008,0.092,0.745,0.947,0.995,129
"1295","129",0.72,0.916,0.999,0.999,1,0.144,0.431,0.958,0.994,1,0.012,0.107,0.75,0.948,0.994,129
"1296","129",0.722,0.92,0.998,1,1,0.128,0.462,0.948,0.996,1,0.01,0.104,0.75,0.955,0.996,129
